	5312	5440	5478	5558	5314	5571	5319	5322	5443	5574	5084	5325	5326	5444	5166	5520	5547	5575	5085	5522	5524	5578	5328	5393	5481	5527	5168	5330	5396	5482	5580	5485	5630	5171	5243	5248	5447	5172	5177	5548	5550	5335	5337	5529	5532	5180	5183	5339	5341	5249	5344	5448	5487	5087	5346	5452	5490	5089	5185	5253	5492	5590	5593	5595	5631	5187	5255	5093	5398	5455	5563	5094	5190	5400	5402	5096	5348	5350	5494	5597	5602	5637	5193	5499	5501	5533	5194	5258	5260	5581	5198	5201	5263	5405	5353	5356	5407	5410	5205	5208	5265	5267	5209	5212	5357	5583	5099	5104	5268	5271	5106	5216	5272	5359	5108	5112	5361	5363	5113	5115	5503	5536	5119	5217	5366	5369	5275	5371	5412	5415	5121	5126	5278	5374	5220	5417	5418	5456	5376	5460	5554	5585	5127	5223	5280	5283	5131	5133	5285	5287	5289	5423	5462	5538	5136	5224	5380	5465	5137	5293	5425	5296	5298	5428	5467	5504	5564	5603	5605	5640	5299	5430	5434	5507	5227	5385	5387	5542	5142	5145	5302	5229	5435	5544	5557	5233	5235	5508	5609	5610	5614	5642	5390	5469	5510	5150	5566	5569	5587	5616	5618	5621	5624	5305	5516	5152	5156	5160	5307	5439	5237	5240	5309	5472	5162	5242	5475	5517
5402																																																																								1	1	1	1																																																																																																																																															
5096																																																																												1	1	1	1	1	1	1																																																																																																																																								
5348																																																																												1	1	1	1	1	1	1																																																																																																																																								
5350																																																																												1	1	1	1	1	1	1																																																																																																																																								
5494																																																																												1	1	1	1	1	1	1																																																																																																																																								
5597																																																																												1	1	1	1	1	1	1																																																																																																																																								
5602																																																																												1	1	1	1	1	1	1																																																																																																																																								
5637																																																																												1	1	1	1	1	1	1																																																																																																																																								
5193																																																																																			1	1	1	1																																																																																																																																				
5499																																																																																			1	1	1	1																																																																																																																																				
5501																																																																																			1	1	1	1																																																																																																																																				
5533																																																																																			1	1	1	1																																																																																																																																				
5194																																																																																							1	1	1	1																																																																																																																																
5258																																																																																							1	1	1	1																																																																																																																																
5260																																																																																							1	1	1	1																																																																																																																																
5581																																																																																							1	1	1	1																																																																																																																																
5198																																																																																											1	1	1	1																																																																																																																												
5201																																																																																											1	1	1	1																																																																																																																												
5263																																																																																											1	1	1	1																																																																																																																												
5405																																																																																											1	1	1	1																																																																																																																												
5353																																																																																															1	1	1	1																																																																																																																								
5356																																																																																															1	1	1	1																																																																																																																								
5407																																																																																															1	1	1	1																																																																																																																								
5410																																																																																															1	1	1	1																																																																																																																								
5205																																																																																																			1	1	1	1																																																																																																																				
5208																																																																																																			1	1	1	1																																																																																																																				
5265																																																																																																			1	1	1	1																																																																																																																				
5267																																																																																																			1	1	1	1																																																																																																																				
5209																																																																																																							1	1	1	1																																																																																																																
5212																																																																																																							1	1	1	1																																																																																																																
5357																																																																																																							1	1	1	1																																																																																																																
5583																																																																																																							1	1	1	1																																																																																																																
5099																																																																																																											1	1	1	1																																																																																																												
5104																																																																																																											1	1	1	1																																																																																																												
5268																																																																																																											1	1	1	1																																																																																																												
5271																																																																																																											1	1	1	1																																																																																																												
5106																																																																																																															1	1	1	1																																																																																																								
5216																																																																																																															1	1	1	1																																																																																																								
5272																																																																																																															1	1	1	1																																																																																																								
5359																																																																																																															1	1	1	1																																																																																																								
5108																																																																																																																			1	1	1	1																																																																																																				
5112																																																																																																																			1	1	1	1																																																																																																				
5361																																																																																																																			1	1	1	1																																																																																																				
5363																																																																																																																			1	1	1	1																																																																																																				
5113																																																																																																																							1	1	1	1																																																																																																
5115																																																																																																																							1	1	1	1																																																																																																
5503																																																																																																																							1	1	1	1																																																																																																
5536																																																																																																																							1	1	1	1																																																																																																
5119																																																																																																																											1	1	1	1																																																																																												
5217																																																																																																																											1	1	1	1																																																																																												
5366																																																																																																																											1	1	1	1																																																																																												
5369																																																																																																																											1	1	1	1																																																																																												
5275																																																																																																																															1	1	1	1																																																																																								
5371																																																																																																																															1	1	1	1																																																																																								
5412																																																																																																																															1	1	1	1																																																																																								
5415																																																																																																																															1	1	1	1																																																																																								
5121																																																																																																																																			1	1	1	1																																																																																				
5126																																																																																																																																			1	1	1	1																																																																																				
5278																																																																																																																																			1	1	1	1																																																																																				
5374																																																																																																																																			1	1	1	1																																																																																				
5220																																																																																																																																							1	1	1	1																																																																																
5417																																																																																																																																							1	1	1	1																																																																																
5418																																																																																																																																							1	1	1	1																																																																																
5456																																																																																																																																							1	1	1	1																																																																																
5376																																																																																																																																											1	1	1	1																																																																												
5460																																																																																																																																											1	1	1	1																																																																												
5554																																																																																																																																											1	1	1	1																																																																												
5585																																																																																																																																											1	1	1	1																																																																												
5127																																																																																																																																															1	1	1	1																																																																								
5223																																																																																																																																															1	1	1	1																																																																								
5280																																																																																																																																															1	1	1	1																																																																								
5283																																																																																																																																															1	1	1	1																																																																								
5131																																																																																																																																																			1	1	1	1																																																																				
5133																																																																																																																																																			1	1	1	1																																																																				
5285																																																																																																																																																			1	1	1	1																																																																				
5287																																																																																																																																																			1	1	1	1																																																																				
5289																																																																																																																																																							1	1	1	1																																																																
5423																																																																																																																																																							1	1	1	1																																																																
5462																																																																																																																																																							1	1	1	1																																																																
5538																																																																																																																																																							1	1	1	1																																																																
5136																																																																																																																																																											1	1	1	1																																																												
5224																																																																																																																																																											1	1	1	1																																																												
5380																																																																																																																																																											1	1	1	1																																																												
5465																																																																																																																																																											1	1	1	1																																																												
5137																																																																																																																																																															1	1	1																																																									
5293																																																																																																																																																															1	1	1																																																									
5425																																																																																																																																																															1	1	1																																																									
5296																																																																																																																																																																		1	1	1	1																																																					
5298																																																																																																																																																																		1	1	1	1																																																					
5428																																																																																																																																																																		1	1	1	1																																																					
5467																																																																																																																																																																		1	1	1	1																																																					
5504																																																																																																																																																																						1	1	1	1	1																																																
5564																																																																																																																																																																						1	1	1	1	1																																																
5603																																																																																																																																																																						1	1	1	1	1																																																
5605																																																																																																																																																																						1	1	1	1	1																																																
5640																																																																																																																																																																						1	1	1	1	1																																																
5299																																																																																																																																																																											1	1	1	1																																												
5430																																																																																																																																																																											1	1	1	1																																												
5434																																																																																																																																																																											1	1	1	1																																												
5507																																																																																																																																																																											1	1	1	1																																												
5227																																																																																																																																																																															1	1	1	1																																								
5385																																																																																																																																																																															1	1	1	1																																								
5387																																																																																																																																																																															1	1	1	1																																								
5542																																																																																																																																																																															1	1	1	1																																								
5142																																																																																																																																																																																			1	1	1																																					
5145																																																																																																																																																																																			1	1	1																																					
5302																																																																																																																																																																																			1	1	1																																					
5229																																																																																																																																																																																						1	1	1	1																																	
5435																																																																																																																																																																																						1	1	1	1																																	
5544																																																																																																																																																																																						1	1	1	1																																	
5557																																																																																																																																																																																						1	1	1	1																																	
5233																																																																																																																																																																																										1	1	1	1	1	1	1																										
5235																																																																																																																																																																																										1	1	1	1	1	1	1																										
5508																																																																																																																																																																																										1	1	1	1	1	1	1																										
5609																																																																																																																																																																																										1	1	1	1	1	1	1																										
5610																																																																																																																																																																																										1	1	1	1	1	1	1																										
5614																																																																																																																																																																																										1	1	1	1	1	1	1																										
5642																																																																																																																																																																																										1	1	1	1	1	1	1																										
5390																																																																																																																																																																																																	1	1	1																							
5469																																																																																																																																																																																																	1	1	1																							
5510																																																																																																																																																																																																	1	1	1																							
5150																																																																																																																																																																																																				1	1	1	1																			
5566																																																																																																																																																																																																				1	1	1	1																			
5569																																																																																																																																																																																																				1	1	1	1																			
5587																																																																																																																																																																																																				1	1	1	1																			
5616																																																																																																																																																																																																								1	1	1	1															
5618																																																																																																																																																																																																								1	1	1	1															
5621																																																																																																																																																																																																								1	1	1	1															
5624																																																																																																																																																																																																								1	1	1	1															
5305																																																																																																																																																																																																												1	1													
5516																																																																																																																																																																																																												1	1													
5152																																																																																																																																																																																																														1												
5156																																																																																																																																																																																																															1	1	1	1								
5160																																																																																																																																																																																																															1	1	1	1								
5307																																																																																																																																																																																																															1	1	1	1								
5439																																																																																																																																																																																																															1	1	1	1								
5237																																																																																																																																																																																																																			1	1	1	1				
5240																																																																																																																																																																																																																			1	1	1	1				
5309																																																																																																																																																																																																																			1	1	1	1				
5472																																																																																																																																																																																																																			1	1	1	1				
5162																																																																																																																																																																																																																							1	1	1	1
5242																																																																																																																																																																																																																							1	1	1	1
5475																																																																																																																																																																																																																							1	1	1	1
5517																																																																																																																																																																																																																							1	1	1	1
